1987/06/24,BP,0
1987/06/25,BP,0.09375
1987/06/26,BP,-0.09375
1987/06/29,BP,0.03125
1987/06/30,BP,0
1987/07/01,BP,0.25
1987/07/02,BP,0.25
1987/07/06,BP,0.34375
1987/07/07,BP,0.1875
1987/07/08,BP,-0.03125
1987/07/09,BP,0.0625
1987/07/10,BP,-0.3125
1987/07/13,BP,-0.15625
1987/07/14,BP,0.25
1987/07/15,BP,0.03125
1987/07/16,BP,0.46875
1987/07/17,BP,-0.46875
1987/07/20,BP,-0.53125
1987/07/21,BP,-0.3125
1987/07/22,BP,-0.40625
1987/07/23,BP,-0.125
1987/07/24,BP,-0.28125
1987/07/27,BP,-0.15625
1987/07/28,BP,0.5625
1987/07/29,BP,0.28125
1987/07/30,BP,-0.125
1987/07/31,BP,0.03125
1987/08/03,BP,0.5
1987/08/04,BP,0.1875
1987/08/05,BP,-0.1875
1987/08/06,BP,-0.6875
1987/08/07,BP,-0.65625
1987/08/10,BP,0.1875
1987/08/11,BP,-0.25
1987/08/12,BP,0.15625
1987/08/13,BP,0.375
1987/08/14,BP,-0.375
1987/08/17,BP,-0.5625
1987/08/18,BP,-0.0625
1987/08/19,BP,0.25
1987/08/20,BP,0.03125
1987/08/21,BP,0
1987/08/24,BP,-0.28125
1987/08/25,BP,0.3125
1987/08/26,BP,0.59375
1987/08/27,BP,0.3125
1987/08/28,BP,-0.0625
1987/08/31,BP,0.4375
1987/09/01,BP,0.0625
1987/09/02,BP,-0.09375
1987/09/03,BP,0.09375
1987/09/04,BP,-0.59375
1987/09/08,BP,-0.0625
1987/09/09,BP,-0.25
1987/09/10,BP,0.0625
1987/09/11,BP,0.03125
1987/09/14,BP,-0.15625
1987/09/15,BP,0.0625
1987/09/16,BP,0.09375
1987/09/17,BP,0.5
1987/09/18,BP,0.1875
1987/09/21,BP,-0.4375
1987/09/22,BP,0.15625
1987/09/23,BP,0.03125
1987/09/24,BP,-0.34375
1987/09/25,BP,0.25
1987/09/28,BP,0.0625
1987/09/29,BP,0
1987/09/30,BP,-0.03125
1987/10/01,BP,-0.09375
1987/10/02,BP,-0.09375
1987/10/05,BP,0.09375
1987/10/06,BP,-0.09375
1987/10/07,BP,0.0625
1987/10/08,BP,-0.125
1987/10/09,BP,-0.15625
1987/10/12,BP,-0.0625
1987/10/13,BP,-0.1875
1987/10/14,BP,-0.3125
1987/10/15,BP,-0.15625
1987/10/16,BP,-0.28125
1987/10/19,BP,-1.9375
1987/10/20,BP,-0.6875
1987/10/21,BP,0.15625
1987/10/22,BP,-0.59375
1987/10/23,BP,0
1987/10/26,BP,-0.8125
1987/10/27,BP,-0.25
1987/10/28,BP,0.4375
1987/10/29,BP,0.625
1987/10/30,BP,-0.5625
1987/11/02,BP,0.03125
1987/11/03,BP,-0.625
1987/11/04,BP,0.1875
1987/11/05,BP,0.40625
1987/11/06,BP,-0.3125
1987/11/09,BP,-0.21875
1987/11/10,BP,0.3125
1987/11/11,BP,0.1875
1987/11/12,BP,0.03125
1987/11/13,BP,-0.28125
1987/11/16,BP,0.0625
1987/11/17,BP,0.5625
1987/11/18,BP,-0.21875
1987/11/19,BP,-0.15625
1987/11/20,BP,0.0625
1987/11/23,BP,0.09375
1987/11/24,BP,0.21875
1987/11/25,BP,-0.125
1987/11/27,BP,0
1987/11/30,BP,-0.25
1987/12/01,BP,-0.21875
1987/12/02,BP,-0.28125
1987/12/03,BP,-0.09375
1987/12/04,BP,0.21875
1987/12/07,BP,0.28125
1987/12/08,BP,0.0625
1987/12/09,BP,0.125
1987/12/10,BP,-0.09375
1987/12/11,BP,0.40625
1987/12/14,BP,-0.25
1987/12/15,BP,-0.15625
1987/12/16,BP,-0.15625
1987/12/17,BP,-0.25
1987/12/18,BP,0.125
1987/12/21,BP,0.75
1987/12/22,BP,0.0625
1987/12/23,BP,0.4375
1987/12/24,BP,0.03125
1987/12/28,BP,-0.34375
1987/12/29,BP,-0.15625
1987/12/30,BP,0.34375
1987/12/31,BP,-0.21875
1988/01/04,BP,0.59375
1988/01/05,BP,-0.1875
1988/01/06,BP,0.15625
1988/01/07,BP,0
1988/01/08,BP,-0.65625
1988/01/11,BP,0.25
1988/01/12,BP,-0.25
1988/01/13,BP,0
1988/01/14,BP,-0.125
1988/01/15,BP,-0.1875
1988/01/18,BP,0.125
1988/01/19,BP,-0.25
1988/01/20,BP,-0.1875
1988/01/21,BP,0.34375
1988/01/22,BP,0.25
1988/01/25,BP,-0.09375
1988/01/26,BP,-0.0625
1988/01/27,BP,-0.03125
1988/01/28,BP,0.53125
1988/01/29,BP,-0.15625
1988/02/01,BP,-0.34375
1988/02/02,BP,0.0625
1988/02/03,BP,-0.21875
1988/02/04,BP,0.15625
1988/02/05,BP,-0.21875
1988/02/08,BP,-0.09375
1988/02/09,BP,0.25
1988/02/10,BP,0.03125
1988/02/11,BP,-0.03125
1988/02/12,BP,-0.03125
1988/02/16,BP,-0.03125
1988/02/17,BP,0
1988/02/18,BP,-0.0625
1988/02/19,BP,-0.15625
1988/02/22,BP,0.21875
1988/02/23,BP,0.15625
1988/02/24,BP,-0.21875
1988/02/25,BP,0.15625
1988/02/26,BP,-0.0625
1988/02/29,BP,-0.3125
1988/03/01,BP,0
1988/03/02,BP,0.21875
1988/03/03,BP,-0.125
